algorithm,tau_rms_ns,channel_modeling,sum_rate_bps_per_hz,weighted_sum_rate_bps_per_hz,avg_user_rate_bps_per_hz,p05_user_rate_bps_per_hz,p50_user_rate_bps_per_hz,jain_fairness,avg_sinr_db,p05_sinr_db,p50_sinr_db,p75_sinr_db,coverage_rate,coverage_sinr,max_bs_power_watt,max_bs_power_violation_watt,runtime_sec,max_fs_interference_watt,mean_fs_interference_watt,max_fs_interference_dbm,mean_fs_interference_dbm,max_fs_violation_watt,protection_satisfaction,protection_satisfaction_strict,min_fs_i_max_dbm,max_fs_i_max_dbm,min_protection_margin_db,mean_protection_margin_db,final_w_delta,final_history_weighted_sum_rate,sweep_value,num_iterations_or_layers,converged,used_unfolding,pf_utility,pf_avg_rate_bps_per_hz,pf_p05_rate_bps_per_hz,pf_jain_fairness,pf_slots,bc50_hz,bc90_hz,group_bandwidth_hz,group_over_bc50,group_over_bc90,flat_ok_bc50,flat_ok_bc90,mean_active_tones_per_bs,min_active_tones_per_bs,max_active_tones_per_bs,active_fraction
du_pf_soft,800.0,selective,220.6501178741455,218.92522192001343,1.7511914148926735,0.5972592583857477,1.841527633368969,0.8925292994827032,-13.899255156517029,-120.0,4.314953211694956,6.310287516564131,0.8673115037381649,0.8005022332072258,65.71694099903107,0.0,17.97263018222293,1.3832204015073917e-14,9.972454604239566e-15,-108.9665367603302,-110.16667151451111,3.832204190557217e-15,0.2916666679084301,0.27864583395421505,-110.0,-110.0,-1.0334615509491414,0.16667189083364065,0.19606799166649577,218.92522287368774,5.0,20.0,0.0,1.0,42.83216354165786,1.4146546049347162,1.136225166966961,0.9876792925085733,8.0,250000.0,25000.0,511875.0,2.0475000000000003,20.475,0.0,0.0,,,,
pf_fs_cognitive,10.0,flat,463.92327308654785,458.3887948989868,3.6819307059049606,0.0,4.108763333410025,0.7764255534857512,-6.612523773685098,-120.0,12.069712907075882,15.001073405146599,0.8358134869486094,0.8358134869486094,12.226920656859875,0.0,50.61522219306062,1.0026560210173974e-14,8.082011228045879e-15,-109.98893785476685,-111.15099382400513,4.6738854513018666e-17,0.9088541688397527,0.9062500027939677,-110.0,-110.0,-0.011061177165448272,1.1509950039326213,0.05177181347971778,458.3887915611267,5.0,56.0,0.0,0.0,112.31454628147048,2.4930247459864954,1.7441974747508147,0.9647262710316302,8.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,10.0,selective,458.00201654434204,451.13925218582153,3.6349366568028927,0.017524084647979877,4.133110508322716,0.8152934778481722,-7.312736909836531,-120.0,11.908817537128925,14.729760996997356,0.8673114962875843,0.8339843712747097,12.116068825125694,0.0,50.59066005364002,1.0107876114264216e-14,8.335912146547104e-15,-109.96029281616211,-110.98311972618103,1.2369992399340957e-16,0.924479166045785,0.924479166045785,-110.0,-110.0,-0.03970606850025503,0.9831201853230596,0.05594250134890894,451.1392478942871,5.0,56.0,0.0,0.0,111.10709714543528,2.465289240183977,1.7491845891079632,0.9683344121011386,8.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,20.0,flat,463.92327308654785,458.3887948989868,3.6819307059049606,0.0,4.108763333410025,0.7764255534857512,-6.612523773685098,-120.0,12.069712907075882,15.001073405146599,0.8358134869486094,0.8358134869486094,12.226920656859875,0.0,50.038529648139956,1.0026560210173974e-14,8.082011228045879e-15,-109.98893785476685,-111.15099382400513,4.6738854513018666e-17,0.9088541688397527,0.9062500027939677,-110.0,-110.0,-0.011061177165448272,1.1509950039326213,0.05177181347971778,458.3887915611267,5.0,56.0,0.0,0.0,112.31454628147048,2.4930247459864954,1.7441974747508147,0.9647262710316302,8.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,20.0,selective,450.3011703491211,443.9732232093811,3.573818825185299,0.11835071051369193,4.057953970506787,0.8254111390560865,-8.406317301094532,-120.0,11.732750661671162,14.575895495712757,0.8807043582201004,0.8264818973839283,13.16752066463232,0.0,50.08420670736814,1.0028623185386791e-14,8.289715181362091e-15,-109.98932266235352,-111.01360440254211,6.130393014819118e-17,0.9348958386108279,0.9296875046566129,-110.0,-110.0,-0.01067653276913917,1.0136056904837005,0.06063657993217926,443.97322273254395,5.0,56.0,0.0,0.0,109.2580872693867,2.429439477020858,1.7575302830136073,0.970101976648242,8.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,50.0,flat,463.92327308654785,458.3887948989868,3.6819307059049606,0.0,4.108763333410025,0.7764255534857512,-6.612523773685098,-120.0,12.069712907075882,15.001073405146599,0.8358134869486094,0.8358134869486094,12.226920656859875,0.0,50.04740794079407,1.0026560210173974e-14,8.082011228045879e-15,-109.98893785476685,-111.15099382400513,4.6738854513018666e-17,0.9088541688397527,0.9062500027939677,-110.0,-110.0,-0.011061177165448272,1.1509950039326213,0.05177181347971778,458.3887915611267,5.0,56.0,0.0,0.0,112.31454628147048,2.4930247459864954,1.7441974747508147,0.9647262710316302,8.0,4000000.0,400000.0,511875.0,0.12796875,1.2796875,1.0,0.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,50.0,selective,440.78889751434326,434.6186327934265,3.4983245842158794,0.3576661398692522,3.86200244538486,0.8427601419389248,-10.35523347556591,-120.0,11.582125753164291,14.422800783067942,0.9000495932996273,0.8125930018723011,13.810752309858799,0.0,50.03175952778838,1.0047594817581156e-14,8.380954658764568e-15,-109.98093795776367,-110.95777988433838,6.782359568276674e-17,0.9244791688397527,0.9192708367481828,-110.0,-110.0,-0.0190609857936579,0.957781591147068,0.06715212116250763,434.6186332702637,5.0,56.0,0.0,0.0,106.06059466272026,2.366324896920382,1.7372298543402642,0.9732282906003349,8.0,4000000.0,400000.0,511875.0,0.12796875,1.2796875,1.0,0.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,100.0,flat,463.92327308654785,458.3887948989868,3.6819307059049606,0.0,4.108763333410025,0.7764255534857512,-6.612523773685098,-120.0,12.069712907075882,15.001073405146599,0.8358134869486094,0.8358134869486094,12.226920656859875,0.0,50.191984468110604,1.0026560210173974e-14,8.082011228045879e-15,-109.98893785476685,-111.15099382400513,4.6738854513018666e-17,0.9088541688397527,0.9062500027939677,-110.0,-110.0,-0.011061177165448272,1.1509950039326213,0.05177181347971778,458.3887915611267,5.0,56.0,0.0,0.0,112.31454628147048,2.4930247459864954,1.7441974747508147,0.9647262710316302,8.0,2000000.0,200000.0,511875.0,0.2559375,2.559375,1.0,0.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,100.0,selective,421.8675284385681,416.27293634414673,3.348155003041029,0.5052103230912621,3.640021098777652,0.8542012833058834,-11.844619438052177,-120.0,11.039688348770142,13.791581001132727,0.9089781660586596,0.8045634925365448,17.468003325164318,0.0,50.1848414691558,1.012911130966122e-14,8.518461855072933e-15,-109.95034837722778,-110.87126469612122,1.465750810554164e-16,0.8776041683740914,0.8723958358168602,-110.0,-110.0,-0.049651122389742675,0.8712661702302285,0.0819909919518977,416.2729287147522,5.0,56.0,0.0,0.0,102.01017624960426,2.2927976360316196,1.706088644680047,0.9752768921367979,8.0,2000000.0,200000.0,511875.0,0.2559375,2.559375,1.0,0.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,200.0,flat,463.92327308654785,458.3887948989868,3.6819307059049606,0.0,4.108763333410025,0.7764255534857512,-6.612523773685098,-120.0,12.069712907075882,15.001073405146599,0.8358134869486094,0.8358134869486094,12.226920656859875,0.0,50.13359806274093,1.0026560210173974e-14,8.082011228045879e-15,-109.98893785476685,-111.15099382400513,4.6738854513018666e-17,0.9088541688397527,0.9062500027939677,-110.0,-110.0,-0.011061177165448272,1.1509950039326213,0.05177181347971778,458.3887915611267,5.0,56.0,0.0,0.0,112.31454628147048,2.4930247459864954,1.7441974747508147,0.9647262710316302,8.0,1000000.0,100000.0,511875.0,0.5118750000000001,5.11875,1.0,0.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,200.0,selective,411.5041241645813,405.9922227859497,3.265905749052763,0.6811866222415119,3.5507521592080593,0.8632227089256048,-12.834184527397156,-120.0,10.775773353874683,13.51791163906455,0.916666654869914,0.7982545886188745,18.721180975437164,0.0,50.200314215093385,1.0074676499077906e-14,8.537156613372664e-15,-109.96890187263489,-110.85961842536926,8.135661461126909e-17,0.8750000055879354,0.8671875046566129,-110.0,-110.0,-0.031097314012370696,0.8596199100720696,0.09108417062088843,405.992223739624,5.0,56.0,0.0,0.0,98.21426424465768,2.2277055313825724,1.675392562255221,0.9765729024276948,8.0,1000000.0,100000.0,511875.0,0.5118750000000001,5.11875,1.0,0.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,400.0,flat,463.92327308654785,458.3887948989868,3.6819307059049606,0.0,4.108763333410025,0.7764255534857512,-6.612523773685098,-120.0,12.069712907075882,15.001073405146599,0.8358134869486094,0.8358134869486094,12.226920656859875,0.0,50.122244291749666,1.0026560210173974e-14,8.082011228045879e-15,-109.98893785476685,-111.15099382400513,4.6738854513018666e-17,0.9088541688397527,0.9062500027939677,-110.0,-110.0,-0.011061177165448272,1.1509950039326213,0.05177181347971778,458.3887915611267,5.0,56.0,0.0,0.0,112.31454628147048,2.4930247459864954,1.7441974747508147,0.9647262710316302,8.0,500000.0,49999.99999999999,511875.0,1.0237500000000002,10.2375,0.0,0.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,400.0,selective,404.98478746414185,399.714590549469,3.2141649834811687,0.7434269094374031,3.4754535481333733,0.8665354140102863,-13.28489825129509,-120.0,10.611061789095402,13.31942281872034,0.9213789571076632,0.7953714039176702,19.756622053682804,0.0,50.0845355190977,1.0137081280889952e-14,8.549035403424959e-15,-109.94764590263367,-110.86058855056763,1.4486613914477166e-16,0.8750000027939677,0.8619791674427688,-110.0,-110.0,-0.052352908524518675,0.860589056275785,0.09819380275439468,399.71457958221436,5.0,56.0,0.0,0.0,96.1298802521294,2.1905948499839005,1.650743651112293,0.9774610720768843,8.0,500000.0,49999.99999999999,511875.0,1.0237500000000002,10.2375,0.0,0.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,800.0,flat,463.92327308654785,458.3887948989868,3.6819307059049606,0.0,4.108763333410025,0.7764255534857512,-6.612523773685098,-120.0,12.069712907075882,15.001073405146599,0.8358134869486094,0.8358134869486094,12.226920656859875,0.0,49.99067514370836,1.0026560210173974e-14,8.082011228045879e-15,-109.98893785476685,-111.15099382400513,4.6738854513018666e-17,0.9088541688397527,0.9062500027939677,-110.0,-110.0,-0.011061177165448272,1.1509950039326213,0.05177181347971778,458.3887915611267,5.0,56.0,0.0,0.0,112.31454628147048,2.4930247459864954,1.7441974747508147,0.9647262710316302,8.0,250000.0,25000.0,511875.0,2.0475000000000003,20.475,0.0,0.0,8.0,8.0,8.0,0.5
pf_fs_cognitive,800.0,selective,399.9237208366394,394.9078507423401,3.173997785896063,0.7623925651423633,3.430923353880644,0.8676399998366833,-13.67793670296669,-120.0,10.444291666150093,13.1789854131639,0.9191468171775341,0.7953869085758924,19.724122673273087,0.0,49.951246251235716,1.0095599801061863e-14,8.505745243556686e-15,-109.96313714981079,-110.8854911327362,1.066756205447822e-16,0.9062499990686774,0.8906249990686774,-110.0,-110.0,-0.03686249731689541,0.8854914494440891,0.09793179505504664,394.90785455703735,5.0,56.0,0.0,0.0,94.28869826350932,2.160321748857828,1.627670729584166,0.9778532673933131,8.0,250000.0,25000.0,511875.0,2.0475000000000003,20.475,0.0,0.0,8.0,8.0,8.0,0.5
pf_fs_soft,10.0,flat,330.91453075408936,329.24440574645996,2.6263057850301266,0.00164136628154665,2.8297165129333735,0.8061516359448433,-6.962600968778133,-120.0,7.721956167370081,9.917700424790382,0.8576388824731112,0.8576388824731112,30.71476835012436,0.0,50.74729434796609,1.111568732338239e-14,8.855538484083884e-15,-109.66236972808838,-110.73670172691345,1.1182870165110339e-15,0.6875000020954758,0.6692708304617554,-110.0,-110.0,-0.3376295678372116,0.7367038055090234,0.1292790288571268,329.2444038391113,5.0,56.0,0.0,0.0,75.45519495754284,1.8529115499691378,1.3666114941843528,0.9775561032639162,8.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,,,,
pf_fs_soft,10.0,selective,313.87272930145264,311.4402542114258,2.49105341732502,0.03817969042955123,2.805249474942684,0.8491684831678867,-8.397319220006466,-120.0,7.2214422561228275,9.34048019722104,0.8707837220281363,0.8483537919819355,32.85866493731737,0.0,50.613692112485296,1.180155764110322e-14,9.142057278190222e-15,-109.50285601615906,-110.59227991104126,1.8069352581917227e-15,0.6302083320915699,0.6067708334885538,-110.0,-110.0,-0.49714351164734705,0.5922808749601245,0.14790924568660554,311.44025135040283,5.0,56.0,0.0,0.0,69.68892251553244,1.765531445725382,1.3393424795156454,0.9816041067536462,8.0,20000000.0,2000000.0,511875.0,0.02559375,0.2559375,1.0,1.0,,,,
pf_fs_soft,20.0,flat,330.91453075408936,329.24440574645996,2.6263057850301266,0.00164136628154665,2.8297165129333735,0.8061516359448433,-6.962600968778133,-120.0,7.721956167370081,9.917700424790382,0.8576388824731112,0.8576388824731112,30.71476835012436,0.0,50.06929233421397,1.111568732338239e-14,8.855538484083884e-15,-109.66236972808838,-110.73670172691345,1.1182870165110339e-15,0.6875000020954758,0.6692708304617554,-110.0,-110.0,-0.3376295678372116,0.7367038055090234,0.1292790288571268,329.2444038391113,5.0,56.0,0.0,0.0,75.45519495754284,1.8529115499691378,1.3666114941843528,0.9775561032639162,8.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,,,,
pf_fs_soft,20.0,selective,300.15664625167847,297.9730610847473,2.382195610553026,0.1596581921052456,2.649747133255005,0.8570364713668823,-9.71936421841383,-120.0,6.809331517666578,8.944987412542105,0.8707837238907814,0.8383556548506021,38.31227772310376,0.0,50.09908177196485,1.1893358648410167e-14,9.224888153646187e-15,-109.47411489486694,-110.5485348701477,1.8949765509436044e-15,0.6067708334885538,0.5833333344198763,-110.0,-110.0,-0.5258842774871058,0.548537187918555,0.1620787024730816,297.9730625152588,5.0,56.0,0.0,0.0,65.14986582904851,1.701059965177778,1.3106436700648572,0.9830943560822896,8.0,10000000.0,1000000.0,511875.0,0.0511875,0.511875,1.0,1.0,,,,
pf_fs_soft,50.0,flat,330.91453075408936,329.24440574645996,2.6263057850301266,0.00164136628154665,2.8297165129333735,0.8061516359448433,-6.962600968778133,-120.0,7.721956167370081,9.917700424790382,0.8576388824731112,0.8576388824731112,30.71476835012436,0.0,50.08401668599981,1.111568732338239e-14,8.855538484083884e-15,-109.66236972808838,-110.73670172691345,1.1182870165110339e-15,0.6875000020954758,0.6692708304617554,-110.0,-110.0,-0.3376295678372116,0.7367038055090234,0.1292790288571268,329.2444038391113,5.0,56.0,0.0,0.0,75.45519495754284,1.8529115499691378,1.3666114941843528,0.9775561032639162,8.0,4000000.0,400000.0,511875.0,0.12796875,1.2796875,1.0,0.0,,,,
pf_fs_soft,50.0,selective,280.11906480789185,278.04379177093506,2.2231671810150146,0.38451166183222085,2.4166967570781708,0.872021185234189,-12.072897136211395,-120.0,6.239332813769579,8.356148265302181,0.8789682444185019,0.8233506958931684,42.80898602306843,0.0,50.03683504276705,1.331739295396316e-14,9.539116201253851e-15,-109.20995497703552,-110.43171811103821,3.3185978220556914e-15,0.5572916709352285,0.5442708369810134,-110.0,-110.0,-0.7900444955090293,0.43171871375898263,0.18648081086575982,278.0437960624695,5.0,56.0,0.0,0.0,57.80305667059697,1.601995702050147,1.2534935422374833,0.9850967671501244,8.0,4000000.0,400000.0,511875.0,0.12796875,1.2796875,1.0,0.0,,,,
pf_fs_soft,100.0,flat,330.91453075408936,329.24440574645996,2.6263057850301266,0.00164136628154665,2.8297165129333735,0.8061516359448433,-6.962600968778133,-120.0,7.721956167370081,9.917700424790382,0.8576388824731112,0.8576388824731112,30.71476835012436,0.0,50.2640003994311,1.111568732338239e-14,8.855538484083884e-15,-109.66236972808838,-110.73670172691345,1.1182870165110339e-15,0.6875000020954758,0.6692708304617554,-110.0,-110.0,-0.3376295678372116,0.7367038055090234,0.1292790288571268,329.2444038391113,5.0,56.0,0.0,0.0,75.45519495754284,1.8529115499691378,1.3666114941843528,0.9775561032639162,8.0,2000000.0,200000.0,511875.0,0.2559375,2.559375,1.0,0.0,,,,
pf_fs_soft,100.0,selective,265.83259534835815,263.8527431488037,2.109782498329878,0.5293434171471745,2.2739459834992886,0.8812644276767969,-13.642293125391006,-120.0,5.831602118909359,7.919700309634209,0.8841765820980072,0.81294952519238,45.24571815505624,0.0,50.20613566191605,1.448270610150523e-14,9.663143344662697e-15,-109.07633829116821,-110.42977285385132,4.482805168085121e-15,0.5208333353511989,0.5104166674427688,-110.0,-110.0,-0.9236594227043504,0.4297733890125528,0.205863271956332,263.85274600982666,5.0,56.0,0.0,0.0,52.06622367065743,1.5280803452801603,1.2068534204101993,0.9862488431661687,8.0,2000000.0,200000.0,511875.0,0.2559375,2.559375,1.0,0.0,,,,
pf_fs_soft,200.0,flat,330.91453075408936,329.24440574645996,2.6263057850301266,0.00164136628154665,2.8297165129333735,0.8061516359448433,-6.962600968778133,-120.0,7.721956167370081,9.917700424790382,0.8576388824731112,0.8576388824731112,30.71476835012436,0.0,50.2238587281463,1.111568732338239e-14,8.855538484083884e-15,-109.66236972808838,-110.73670172691345,1.1182870165110339e-15,0.6875000020954758,0.6692708304617554,-110.0,-110.0,-0.3376295678372116,0.7367038055090234,0.1292790288571268,329.2444038391113,5.0,56.0,0.0,0.0,75.45519495754284,1.8529115499691378,1.3666114941843528,0.9775561032639162,8.0,1000000.0,100000.0,511875.0,0.5118750000000001,5.11875,1.0,0.0,,,,
pf_fs_soft,200.0,selective,246.53837823867798,244.7059736251831,1.9566537849605083,0.587091414956376,2.099395489320159,0.8885078839957714,-14.96619975566864,-120.0,5.197663329541683,7.279329594224691,0.8762400727719069,0.8035094235092402,50.408939473330975,0.0,50.19185483767069,1.5067903879997145e-14,9.894845395735848e-15,-108.94273543357849,-110.33710956573486,5.067904055480445e-15,0.40364583395421505,0.3854166669771075,-110.0,-110.0,-1.0572645334468689,0.3371085284743458,0.22951225959695873,244.70597457885742,5.0,56.0,0.0,0.0,47.993514536690355,1.478057847652881,1.1789166628965915,0.9870755515816267,8.0,1000000.0,100000.0,511875.0,0.5118750000000001,5.11875,1.0,0.0,,,,
pf_fs_soft,400.0,flat,330.91453075408936,329.24440574645996,2.6263057850301266,0.00164136628154665,2.8297165129333735,0.8061516359448433,-6.962600968778133,-120.0,7.721956167370081,9.917700424790382,0.8576388824731112,0.8576388824731112,30.71476835012436,0.0,50.209706694797205,1.111568732338239e-14,8.855538484083884e-15,-109.66236972808838,-110.73670172691345,1.1182870165110339e-15,0.6875000020954758,0.6692708304617554,-110.0,-110.0,-0.3376295678372116,0.7367038055090234,0.1292790288571268,329.2444038391113,5.0,56.0,0.0,0.0,75.45519495754284,1.8529115499691378,1.3666114941843528,0.9775561032639162,8.0,500000.0,49999.99999999999,511875.0,1.0237500000000002,10.2375,0.0,0.0,,,,
pf_fs_soft,400.0,selective,237.6052541732788,235.87653923034668,1.885755978524685,0.5683745541609824,2.017556104809046,0.8919215369969606,-15.504747182130814,-120.0,4.924048840999603,6.971393693238497,0.8782241996377707,0.7995721697807312,55.1416367739439,0.0,50.16034946752916,1.429503184364851e-14,9.865936293594957e-15,-109.05048370361328,-110.2975800037384,4.295032019131811e-15,0.3802083362825215,0.3645833362825215,-110.0,-110.0,-0.9495155930635519,0.2975793689256534,0.24285671254619953,235.8765425682068,5.0,56.0,0.0,0.0,44.6719836410344,1.4376633553176592,1.1572862262006292,0.9876261683448074,8.0,500000.0,49999.99999999999,511875.0,1.0237500000000002,10.2375,0.0,0.0,,,,
pf_fs_soft,800.0,flat,330.91453075408936,329.24440574645996,2.6263057850301266,0.00164136628154665,2.8297165129333735,0.8061516359448433,-6.962600968778133,-120.0,7.721956167370081,9.917700424790382,0.8576388824731112,0.8576388824731112,30.71476835012436,0.0,50.09167112995783,1.111568732338239e-14,8.855538484083884e-15,-109.66236972808838,-110.73670172691345,1.1182870165110339e-15,0.6875000020954758,0.6692708304617554,-110.0,-110.0,-0.3376295678372116,0.7367038055090234,0.1292790288571268,329.2444038391113,5.0,56.0,0.0,0.0,75.45519495754284,1.8529115499691378,1.3666114941843528,0.9775561032639162,8.0,250000.0,25000.0,511875.0,2.0475000000000003,20.475,0.0,0.0,,,,
pf_fs_soft,800.0,selective,243.2727222442627,241.5278959274292,1.9307358972728252,0.6067484279628843,2.063806526362896,0.8907377310097218,-15.74958398938179,-120.0,5.126755423843861,7.2178839556872845,0.875496020540595,0.7961774580180645,51.8016362786293,0.0,50.02721860080783,1.454075242234762e-14,9.87685089545548e-15,-108.96458029747009,-110.283531665802,4.541672052095163e-15,0.4140625041909516,0.4036458374466747,-110.0,-110.0,-1.0354195950494613,0.28353350836550817,0.24292279011569914,241.5278959274292,5.0,56.0,0.0,0.0,44.56120783240823,1.4365695846696738,1.1548393097109524,0.9875522451236918,8.0,250000.0,25000.0,511875.0,2.0475000000000003,20.475,0.0,0.0,,,,
